m_idx,a_idx,z_idx,m_val,a_val,z_val,c,m_prime,a_prime,adjust_flag
24,7,0,4.11011,3.22156,0.8,1.26428,3.68144,3.38264,0
25,7,0,4.90614,3.22156,0.8,1.29704,4.45267,3.38264,0
26,7,0,5.76846,3.22156,0.8,1.33092,5.28973,3.38264,0
27,7,0,6.69974,3.22156,0.8,1.36598,6.19526,3.38264,0
28,7,0,7.70262,3.22156,0.8,1.40227,7.17189,3.38264,0
29,7,0,8.77976,3.22156,0.8,1.43982,8.22224,3.38264,0
30,7,0,9.9338,3.22156,0.8,1.4787,9.34895,3.38264,0
31,7,0,11.1674,3.22156,0.8,1.51893,10.5547,3.38264,0
32,7,0,12.4832,3.22156,0.8,1.56058,11.842,3.38264,0
33,7,0,13.8839,3.22156,0.8,1.6037,13.2135,3.38264,0
34,7,0,15.3721,3.22156,0.8,1.64832,14.672,3.38264,0
35,7,0,16.9504,3.22156,0.8,1.69451,16.2199,3.38264,0
36,7,0,18.6216,3.22156,0.8,1.7423,17.86,3.38264,0
37,7,0,20.3883,3.22156,0.8,1.79177,19.5949,3.38264,0
38,7,0,22.253,3.22156,0.8,1.84294,21.4271,3.38264,0
39,7,0,24.2186,3.22156,0.8,1.89588,23.3594,3.38264,0
40,7,0,26.2875,3.22156,0.8,1.95064,25.3943,3.38264,0
41,7,0,28.4626,3.22156,0.8,2.00727,27.5344,3.38264,0
42,7,0,30.7464,3.22156,0.8,2.06582,29.7825,3.38264,0
43,7,0,33.1415,3.22156,0.8,2.12635,32.1411,3.38264,0
44,7,0,35.6507,3.22156,0.8,2.18891,34.6128,3.38264,0
45,7,0,38.2766,3.22156,0.8,2.25355,37.2003,3.38264,0
46,7,0,41.0218,3.22156,0.8,2.32033,39.9062,3.38264,0
47,7,0,43.889,3.22156,0.8,2.38931,42.7331,3.38264,0
48,7,0,46.8809,3.22156,0.8,2.46054,45.6836,3.38264,0
49,7,0,50,3.22156,0.8,2.53408,48.7604,3.38264,0
0,8,0,-2,4.20776,0.8,0.774507,-2,4.41815,0
1,8,0,-1.99956,4.20776,0.8,0.774954,-2,4.41815,0
2,8,0,-1.99646,4.20776,0.8,0.778079,-2,4.41815,0
3,8,0,-1.98807,4.20776,0.8,0.786561,-2,4.41815,0
4,8,0,-1.97171,4.20776,0.8,0.800476,-1.9974,4.41815,0
5,8,0,-1.94475,4.20776,0.8,0.81357,-1.98326,4.41815,0
6,8,0,-1.90453,4.20776,0.8,0.829358,-1.95843,4.41815,0
7,8,0,-1.8484,4.20776,0.8,0.845914,-1.91829,4.41815,0
8,8,0,-1.7737,4.20776,0.8,0.86377,-1.8607,4.41815,0
9,8,0,-1.67779,4.20776,0.8,0.882644,-1.7827,4.41815,0
10,8,0,-1.55801,4.20776,0.8,0.90249,-1.68157,4.41815,0
11,8,0,-1.41171,4.20776,0.8,0.923178,-1.5545,4.41815,0
12,8,0,-1.23624,4.20776,0.8,0.9446,-1.39869,4.41815,0
13,8,0,-1.02894,4.20776,0.8,0.966763,-1.21149,4.41815,0
14,8,0,-0.787172,4.20776,0.8,0.989678,-0.990214,4.41815,0
15,8,0,-0.508275,4.20776,0.8,1.01335,-0.732204,4.41815,0
16,8,0,-0.189598,4.20776,0.8,1.03779,-0.43478,4.41815,0
17,8,0,0.17151,4.20776,0.8,1.06302,-0.0952824,4.41815,0
18,8,0,0.577701,4.20776,0.8,1.08905,0.288938,4.41815,0
19,8,0,1.03163,4.20776,0.8,1.11592,0.720527,4.41815,0
20,8,0,1.53594,4.20776,0.8,1.14368,1.20213,4.41815,0
21,8,0,2.09329,4.20776,0.8,1.17235,1.73638,4.41815,0
22,8,0,2.70634,4.20776,0.8,1.20198,2.32593,4.41815,0
23,8,0,3.37773,4.20776,0.8,1.23261,2.9734,4.41815,0
24,8,0,4.11011,4.20776,0.8,1.26428,3.68144,4.41815,0
25,8,0,4.90614,4.20776,0.8,1.29704,4.45267,4.41815,0
26,8,0,5.76846,4.20776,0.8,1.33092,5.28973,4.41815,0
27,8,0,6.69974,4.20776,0.8,1.36598,6.19526,4.41815,0
28,8,0,7.70262,4.20776,0.8,1.40227,7.17189,4.41815,0
29,8,0,8.77976,4.20776,0.8,1.43982,8.22224,4.41815,0
30,8,0,9.9338,4.20776,0.8,1.4787,9.34895,4.41815,0
31,8,0,11.1674,4.20776,0.8,1.51893,10.5547,4.41815,0
32,8,0,12.4832,4.20776,0.8,1.56058,11.842,4.41815,0
33,8,0,13.8839,4.20776,0.8,1.6037,13.2135,4.41815,0
34,8,0,15.3721,4.20776,0.8,1.64832,14.672,4.41815,0
35,8,0,16.9504,4.20776,0.8,1.69451,16.2199,4.41815,0
36,8,0,18.6216,4.20776,0.8,1.7423,17.86,4.41815,0
37,8,0,20.3883,4.20776,0.8,1.79177,19.5949,4.41815,0
38,8,0,22.253,4.20776,0.8,1.84294,21.4271,4.41815,0
39,8,0,24.2186,4.20776,0.8,1.89588,23.3594,4.41815,0
40,8,0,26.2875,4.20776,0.8,1.95064,25.3943,4.41815,0
41,8,0,28.4626,4.20776,0.8,2.00727,27.5344,4.41815,0
42,8,0,30.7464,4.20776,0.8,2.06582,29.7825,4.41815,0
43,8,0,33.1415,4.20776,0.8,2.12635,32.1411,4.41815,0
44,8,0,35.6507,4.20776,0.8,2.18891,34.6128,4.41815,0
45,8,0,38.2766,4.20776,0.8,2.25355,37.2003,4.41815,0
46,8,0,41.0218,4.20776,0.8,2.32033,39.9062,4.41815,0
47,8,0,43.889,4.20776,0.8,2.38931,42.7331,4.41815,0
48,8,0,46.8809,4.20776,0.8,2.46054,45.6836,4.41815,0
49,8,0,50,4.20776,0.8,2.53408,48.7604,4.41815,0
0,9,0,-2,5.32544,0.8,0.774507,-2,5.59172,0
1,9,0,-1.99956,5.32544,0.8,0.774954,-2,5.59172,0
2,9,0,-1.99646,5.32544,0.8,0.778079,-2,5.59172,0
3,9,0,-1.98807,5.32544,0.8,0.786561,-2,5.59172,0
4,9,0,-1.97171,5.32544,0.8,0.800476,-1.9974,5.59172,0
5,9,0,-1.94475,5.32544,0.8,0.81357,-1.98326,5.59172,0
6,9,0,-1.90453,5.32544,0.8,0.829358,-1.95843,5.59172,0
7,9,0,-1.8484,5.32544,0.8,0.845914,-1.91829,5.59172,0
8,9,0,-1.7737,5.32544,0.8,0.86377,-1.8607,5.59172,0
9,9,0,-1.67779,5.32544,0.8,0.882644,-1.7827,5.59172,0
10,9,0,-1.55801,5.32544,0.8,0.90249,-1.68157,5.59172,0
11,9,0,-1.41171,5.32544,0.8,0.923178,-1.5545,5.59172,0
12,9,0,-1.23624,5.32544,0.8,0.9446,-1.39869,5.59172,0
13,9,0,-1.02894,5.32544,0.8,0.966763,-1.21149,5.59172,0
14,9,0,-0.787172,5.32544,0.8,0.989678,-0.990214,5.59172,0
15,9,0,-0.508275,5.32544,0.8,1.01335,-0.732204,5.59172,0
16,9,0,-0.189598,5.32544,0.8,1.03779,-0.43478,5.59172,0
17,9,0,0.17151,5.32544,0.8,1.06302,-0.0952824,5.59172,0
18,9,0,0.577701,5.32544,0.8,1.08905,0.288938,5.59172,0
19,9,0,1.03163,5.32544,0.8,1.11592,0.720527,5.59172,0
20,9,0,1.53594,5.32544,0.8,1.14368,1.20213,5.59172,0
21,9,0,2.09329,5.32544,0.8,1.17235,1.73638,5.59172,0
22,9,0,2.70634,5.32544,0.8,1.20198,2.32593,5.59172,0
23,9,0,3.37773,5.32544,0.8,1.23261,2.9734,5.59172,0
24,9,0,4.11011,5.32544,0.8,1.26428,3.68144,5.59172,0
25,9,0,4.90614,5.32544,0.8,1.29704,4.45267,5.59172,0
26,9,0,5.76846,5.32544,0.8,1.33092,5.28973,5.59172,0
27,9,0,6.69974,5.32544,0.8,1.36598,6.19526,5.59172,0
28,9,0,7.70262,5.32544,0.8,1.40227,7.17189,5.59172,0
29,9,0,8.77976,5.32544,0.8,1.43982,8.22224,5.59172,0
30,9,0,9.9338,5.32544,0.8,1.4787,9.34895,5.59172,0
31,9,0,11.1674,5.32544,0.8,1.51893,10.5547,5.59172,0
32,9,0,12.4832,5.32544,0.8,1.56058,11.842,5.59172,0
33,9,0,13.8839,5.32544,0.8,1.6037,13.2135,5.59172,0
34,9,0,15.3721,5.32544,0.8,1.64832,14.672,5.59172,0
35,9,0,16.9504,5.32544,0.8,1.69451,16.2199,5.59172,0
36,9,0,18.6216,5.32544,0.8,1.7423,17.86,5.59172,0
37,9,0,20.3883,5.32544,0.8,1.79177,19.5949,5.59172,0
38,9,0,22.253,5.32544,0.8,1.84294,21.4271,5.59172,0
39,9,0,24.2186,5.32544,0.8,1.89588,23.3594,5.59172,0
40,9,0,26.2875,5.32544,0.8,1.95064,25.3943,5.59172,0
41,9,0,28.4626,5.32544,0.8,2.00727,27.5344,5.59172,0
42,9,0,30.7464,5.32544,0.8,2.06582,29.7825,5.59172,0
43,9,0,33.1415,5.32544,0.8,2.12635,32.1411,5.59172,0
44,9,0,35.6507,5.32544,0.8,2.18891,34.6128,5.59172,0
45,9,0,38.2766,5.32544,0.8,2.25355,37.2003,5.59172,0
46,9,0,41.0218,5.32544,0.8,2.32033,39.9062,5.59172,0
47,9,0,43.889,5.32544,0.8,2.38931,42.7331,5.59172,0
48,9,0,46.8809,5.32544,0.8,2.46054,45.6836,5.59172,0
49,9,0,50,5.32544,0.8,2.53408,48.7604,5.59172,0
0,10,0,-2,6.57462,0.8,0.774507,-2,6.90335,0
1,10,0,-1.99956,6.57462,0.8,0.774954,-2,6.90335,0
2,10,0,-1.99646,6.57462,0.8,0.778079,-2,6.90335,0
3,10,0,-1.98807,6.57462,0.8,0.786561,-2,6.90335,0
4,10,0,-1.97171,6.57462,0.8,0.800476,-1.9974,6.90335,0
5,10,0,-1.94475,6.57462,0.8,0.81357,-1.98326,6.90335,0
6,10,0,-1.90453,6.57462,0.8,0.829358,-1.95843,6.90335,0
7,10,0,-1.8484,6.57462,0.8,0.845914,-1.91829,6.90335,0
8,10,0,-1.7737,6.57462,0.8,0.86377,-1.8607,6.90335,0
9,10,0,-1.67779,6.57462,0.8,0.882644,-1.7827,6.90335,0
10,10,0,-1.55801,6.57462,0.8,0.90249,-1.68157,6.90335,0
11,10,0,-1.41171,6.57462,0.8,0.923178,-1.5545,6.90335,0
12,10,0,-1.23624,6.57462,0.8,0.9446,-1.39869,6.90335,0
13,10,0,-1.02894,6.57462,0.8,0.966763,-1.21149,6.90335,0
14,10,0,-0.787172,6.57462,0.8,0.989678,-0.990214,6.90335,0
15,10,0,-0.508275,6.57462,0.8,1.01335,-0.732204,6.90335,0
16,10,0,-0.189598,6.57462,0.8,1.03779,-0.43478,6.90335,0
17,10,0,0.17151,6.57462,0.8,1.06302,-0.0952824,6.90335,0
18,10,0,0.577701,6.57462,0.8,1.08905,0.288938,6.90335,0
19,10,0,1.03163,6.57462,0.8,1.11592,0.720527,6.90335,0
20,10,0,1.53594,6.57462,0.8,1.14368,1.20213,6.90335,0
21,10,0,2.09329,6.57462,0.8,1.17235,1.73638,6.90335,0
22,10,0,2.70634,6.57462,0.8,1.20198,2.32593,6.90335,0
23,10,0,3.37773,6.57462,0.8,1.23261,2.9734,6.90335,0
24,10,0,4.11011,6.57462,0.8,1.26428,3.68144,6.90335,0
25,10,0,4.90614,6.57462,0.8,1.29704,4.45267,6.90335,0
26,10,0,5.76846,6.57462,0.8,1.33092,5.28973,6.90335,0
27,10,0,6.69974,6.57462,0.8,1.36598,6.19526,6.90335,0
28,10,0,7.70262,6.57462,0.8,1.40227,7.17189,6.90335,0
29,10,0,8.77976,6.57462,0.8,1.43982,8.22224,6.90335,0
30,10,0,9.9338,6.57462,0.8,1.4787,9.34895,6.90335,0
31,10,0,11.1674,6.57462,0.8,1.51893,10.5547,6.90335,0
32,10,0,12.4832,6.57462,0.8,1.56058,11.842,6.90335,0
33,10,0,13.8839,6.57462,0.8,1.6037,13.2135,6.90335,0
34,10,0,15.3721,6.57462,0.8,1.64832,14.672,6.90335,0
35,10,0,16.9504,6.57462,0.8,1.69451,16.2199,6.90335,0
36,10,0,18.6216,6.57462,0.8,1.7423,17.86,6.90335,0
37,10,0,20.3883,6.57462,0.8,1.79177,19.5949,6.90335,0
38,10,0,22.253,6.57462,0.8,1.84294,21.4271,6.90335,0
39,10,0,24.2186,6.57462,0.8,1.89588,23.3594,6.90335,0
40,10,0,26.2875,6.57462,0.8,1.95064,25.3943,6.90335,0
41,10,0,28.4626,6.57462,0.8,2.00727,27.5344,6.90335,0
42,10,0,30.7464,6.57462,0.8,2.06582,29.7825,6.90335,0
43,10,0,33.1415,6.57462,0.8,2.12635,32.1411,6.90335,0
44,10,0,35.6507,6.57462,0.8,2.18891,34.6128,6.90335,0
45,10,0,38.2766,6.57462,0.8,2.25355,37.2003,6.90335,0
46,10,0,41.0218,6.57462,0.8,2.32033,39.9062,6.90335,0
47,10,0,43.889,6.57462,0.8,2.38931,42.7331,6.90335,0
48,10,0,46.8809,6.57462,0.8,2.46054,45.6836,6.90335,0
49,10,0,50,6.57462,0.8,2.53408,48.7604,6.90335,0
0,11,0,-2,7.95529,0.8,0.774507,-2,8.35306,0
1,11,0,-1.99956,7.95529,0.8,0.774954,-2,8.35306,0
2,11,0,-1.99646,7.95529,0.8,0.778079,-2,8.35306,0
3,11,0,-1.98807,7.95529,0.8,0.786561,-2,8.35306,0
4,11,0,-1.97171,7.95529,0.8,0.800476,-1.9974,8.35306,0
5,11,0,-1.94475,7.95529,0.8,0.81357,-1.98326,8.35306,0
6,11,0,-1.90453,7.95529,0.8,0.829358,-1.95843,8.35306,0
7,11,0,-1.8484,7.95529,0.8,0.845914,-1.91829,8.35306,0
8,11,0,-1.7737,7.95529,0.8,0.86377,-1.8607,8.35306,0
9,11,0,-1.67779,7.95529,0.8,0.882644,-1.7827,8.35306,0
10,11,0,-1.55801,7.95529,0.8,0.90249,-1.68157,8.35306,0
11,11,0,-1.41171,7.95529,0.8,0.923178,-1.5545,8.35306,0
12,11,0,-1.23624,7.95529,0.8,0.9446,-1.39869,8.35306,0
13,11,0,-1.02894,7.95529,0.8,0.966763,-1.21149,8.35306,0
14,11,0,-0.787172,7.95529,0.8,0.989678,-0.990214,8.35306,0
15,11,0,-0.508275,7.95529,0.8,1.01335,-0.732204,8.35306,0
16,11,0,-0.189598,7.95529,0.8,1.03779,-0.43478,8.35306,0
17,11,0,0.17151,7.95529,0.8,1.06302,-0.0952824,8.35306,0
18,11,0,0.577701,7.95529,0.8,1.08905,0.288938,8.35306,0
19,11,0,1.03163,7.95529,0.8,1.11592,0.720527,8.35306,0
20,11,0,1.53594,7.95529,0.8,1.14368,1.20213,8.35306,0
21,11,0,2.09329,7.95529,0.8,1.17235,1.73638,8.35306,0
22,11,0,2.70634,7.95529,0.8,1.20198,2.32593,8.35306,0
23,11,0,3.37773,7.95529,0.8,1.23261,2.9734,8.35306,0
24,11,0,4.11011,7.95529,0.8,1.26428,3.68144,8.35306,0
25,11,0,4.90614,7.95529,0.8,1.29704,4.45267,8.35306,0
26,11,0,5.76846,7.95529,0.8,1.33092,5.28973,8.35306,0
27,11,0,6.69974,7.95529,0.8,1.36598,6.19526,8.35306,0
28,11,0,7.70262,7.95529,0.8,1.40227,7.17189,8.35306,0
29,11,0,8.77976,7.95529,0.8,1.43982,8.22224,8.35306,0
30,11,0,9.9338,7.95529,0.8,1.4787,9.34895,8.35306,0
31,11,0,11.1674,7.95529,0.8,1.51893,10.5547,8.35306,0
32,11,0,12.4832,7.95529,0.8,1.56058,11.842,8.35306,0
33,11,0,13.8839,7.95529,0.8,1.6037,13.2135,8.35306,0
34,11,0,15.3721,7.95529,0.8,1.64832,14.672,8.35306,0
35,11,0,16.9504,7.95529,0.8,1.69451,16.2199,8.35306,0
36,11,0,18.6216,7.95529,0.8,1.7423,17.86,8.35306,0
37,11,0,20.3883,7.95529,0.8,1.79177,19.5949,8.35306,0
38,11,0,22.253,7.95529,0.8,1.84294,21.4271,8.35306,0
39,11,0,24.2186,7.95529,0.8,1.89588,23.3594,8.35306,0
40,11,0,26.2875,7.95529,0.8,1.95064,25.3943,8.35306,0
41,11,0,28.4626,7.95529,0.8,2.00727,27.5344,8.35306,0
42,11,0,30.7464,7.95529,0.8,2.06582,29.7825,8.35306,0
43,11,0,33.1415,7.95529,0.8,2.12635,32.1411,8.35306,0
44,11,0,35.6507,7.95529,0.8,2.18891,34.6128,8.35306,0
45,11,0,38.2766,7.95529,0.8,2.25355,37.2003,8.35306,0
46,11,0,41.0218,7.95529,0.8,2.32033,39.9062,8.35306,0
47,11,0,43.889,7.95529,0.8,2.38931,42.7331,8.35306,0
48,11,0,46.8809,7.95529,0.8,2.46054,45.6836,8.35306,0
49,11,0,50,7.95529,0.8,2.53408,48.7604,8.35306,0
0,12,0,-2,9.46746,0.8,0.774507,-2,9.94083,0
1,12,0,-1.99956,9.46746,0.8,0.774954,-2,9.94083,0
2,12,0,-1.99646,9.46746,0.8,0.778079,-2,9.94083,0
3,12,0,-1.98807,9.46746,0.8,0.786561,-2,9.94083,0
4,12,0,-1.97171,9.46746,0.8,0.800476,-1.9974,9.94083,0
5,12,0,-1.94475,9.46746,0.8,0.81357,-1.98326,9.94083,0
6,12,0,-1.90453,9.46746,0.8,0.829358,-1.95843,9.94083,0
7,12,0,-1.8484,9.46746,0.8,0.845914,-1.91829,9.94083,0
8,12,0,-1.7737,9.46746,0.8,0.86377,-1.8607,9.94083,0
9,12,0,-1.67779,9.46746,0.8,0.882644,-1.7827,9.94083,0
10,12,0,-1.55801,9.46746,0.8,0.90249,-1.68157,9.94083,0
11,12,0,-1.41171,9.46746,0.8,0.923178,-1.5545,9.94083,0
12,12,0,-1.23624,9.46746,0.8,0.9446,-1.39869,9.94083,0
13,12,0,-1.02894,9.46746,0.8,0.966763,-1.21149,9.94083,0
14,12,0,-0.787172,9.46746,0.8,0.989678,-0.990214,9.94083,0
15,12,0,-0.508275,9.46746,0.8,1.01335,-0.732204,9.94083,0
16,12,0,-0.189598,9.46746,0.8,1.03779,-0.43478,9.94083,0
17,12,0,0.17151,9.46746,0.8,1.06302,-0.0952824,9.94083,0
18,12,0,0.577701,9.46746,0.8,1.08905,0.288938,9.94083,0
19,12,0,1.03163,9.46746,0.8,1.11592,0.720527,9.94083,0
20,12,0,1.53594,9.46746,0.8,1.14368,1.20213,9.94083,0
21,12,0,2.09329,9.46746,0.8,1.17235,1.73638,9.94083,0
22,12,0,2.70634,9.46746,0.8,1.20198,2.32593,9.94083,0
23,12,0,3.37773,9.46746,0.8,1.23261,2.9734,9.94083,0
24,12,0,4.11011,9.46746,0.8,1.26428,3.68144,9.94083,0
25,12,0,4.90614,9.46746,0.8,1.29704,4.45267,9.94083,0
26,12,0,5.76846,9.46746,0.8,1.33092,5.28973,9.94083,0
27,12,0,6.69974,9.46746,0.8,1.36598,6.19526,9.94083,0
28,12,0,7.70262,9.46746,0.8,1.40227,7.17189,9.94083,0
29,12,0,8.77976,9.46746,0.8,1.43982,8.22224,9.94083,0
30,12,0,9.9338,9.46746,0.8,1.4787,9.34895,9.94083,0
31,12,0,11.1674,9.46746,0.8,1.51893,10.5547,9.94083,0
32,12,0,12.4832,9.46746,0.8,1.56058,11.842,9.94083,0
33,12,0,13.8839,9.46746,0.8,1.6037,13.2135,9.94083,0
34,12,0,15.3721,9.46746,0.8,1.64832,14.672,9.94083,0
35,12,0,16.9504,9.46746,0.8,1.69451,16.2199,9.94083,0
36,12,0,18.6216,9.46746,0.8,1.7423,17.86,9.94083,0
37,12,0,20.3883,9.46746,0.8,1.79177,19.5949,9.94083,0
38,12,0,22.253,9.46746,0.8,1.84294,21.4271,9.94083,0
39,12,0,24.2186,9.46746,0.8,1.89588,23.3594,9.94083,0
40,12,0,26.2875,9.46746,0.8,1.95064,25.3943,9.94083,0
41,12,0,28.4626,9.46746,0.8,2.00727,27.5344,9.94083,0
42,12,0,30.7464,9.46746,0.8,2.06582,29.7825,9.94083,0
43,12,0,33.1415,9.46746,0.8,2.12635,32.1411,9.94083,0
44,12,0,35.6507,9.46746,0.8,2.18891,34.6128,9.94083,0
45,12,0,38.2766,9.46746,0.8,2.25355,37.2003,9.94083,0
46,12,0,41.0218,9.46746,0.8,2.32033,39.9062,9.94083,0
47,12,0,43.889,9.46746,0.8,2.38931,42.7331,9.94083,0
48,12,0,46.8809,9.46746,0.8,2.46054,45.6836,9.94083,0
49,12,0,50,9.46746,0.8,2.53408,48.7604,9.94083,0
0,13,0,-2,11.1111,0.8,0.774507,-2,11.6667,0
1,13,0,-1.99956,11.1111,0.8,0.774954,-2,11.6667,0
2,13,0,-1.99646,11.1111,0.8,0.778079,-2,11.6667,0
3,13,0,-1.98807,11.1111,0.8,0.786561,-2,11.6667,0
4,13,0,-1.97171,11.1111,0.8,0.800476,-1.9974,11.6667,0
5,13,0,-1.94475,11.1111,0.8,0.81357,-1.98326,11.6667,0
6,13,0,-1.90453,11.1111,0.8,0.829358,-1.95843,11.6667,0
7,13,0,-1.8484,11.1111,0.8,0.845914,-1.91829,11.6667,0
8,13,0,-1.7737,11.1111,0.8,0.86377,-1.8607,11.6667,0
9,13,0,-1.67779,11.1111,0.8,0.882644,-1.7827,11.6667,0
10,13,0,-1.55801,11.1111,0.8,0.90249,-1.68157,11.6667,0
11,13,0,-1.41171,11.1111,0.8,0.923178,-1.5545,11.6667,0
12,13,0,-1.23624,11.1111,0.8,0.9446,-1.39869,11.6667,0
13,13,0,-1.02894,11.1111,0.8,0.966763,-1.21149,11.6667,0
14,13,0,-0.787172,11.1111,0.8,0.989678,-0.990214,11.6667,0
15,13,0,-0.508275,11.1111,0.8,1.01335,-0.732204,11.6667,0
16,13,0,-0.189598,11.1111,0.8,1.03779,-0.43478,11.6667,0
17,13,0,0.17151,11.1111,0.8,1.06302,-0.0952824,11.6667,0
18,13,0,0.577701,11.1111,0.8,1.08905,0.288938,11.6667,0
19,13,0,1.03163,11.1111,0.8,1.11592,0.720527,11.6667,0
20,13,0,1.53594,11.1111,0.8,1.14368,1.20213,11.6667,0
21,13,0,2.09329,11.1111,0.8,1.17235,1.73638,11.6667,0
22,13,0,2.70634,11.1111,0.8,1.20198,2.32593,11.6667,0
23,13,0,3.37773,11.1111,0.8,1.23261,2.9734,11.6667,0
24,13,0,4.11011,11.1111,0.8,1.26428,3.68144,11.6667,0
25,13,0,4.90614,11.1111,0.8,1.29704,4.45267,11.6667,0
26,13,0,5.76846,11.1111,0.8,1.33092,5.28973,11.6667,0
27,13,0,6.69974,11.1111,0.8,1.36598,6.19526,11.6667,0
28,13,0,7.70262,11.1111,0.8,1.40227,7.17189,11.6667,0
29,13,0,8.77976,11.1111,0.8,1.43982,8.22224,11.6667,0
30,13,0,9.9338,11.1111,0.8,1.4787,9.34895,11.6667,0
31,13,0,11.1674,11.1111,0.8,1.51893,10.5547,11.6667,0
32,13,0,12.4832,11.1111,0.8,1.56058,11.842,11.6667,0
33,13,0,13.8839,11.1111,0.8,1.6037,13.2135,11.6667,0
34,13,0,15.3721,11.1111,0.8,1.64832,14.672,11.6667,0
35,13,0,16.9504,11.1111,0.8,1.69451,16.2199,11.6667,0
36,13,0,18.6216,11.1111,0.8,1.7423,17.86,11.6667,0
37,13,0,20.3883,11.1111,0.8,1.79177,19.5949,11.6667,0
38,13,0,22.253,11.1111,0.8,1.84294,21.4271,11.6667,0
39,13,0,24.2186,11.1111,0.8,1.89588,23.3594,11.6667,0
40,13,0,26.2875,11.1111,0.8,1.95064,25.3943,11.6667,0
41,13,0,28.4626,11.1111,0.8,2.00727,27.5344,11.6667,0
42,13,0,30.7464,11.1111,0.8,2.06582,29.7825,11.6667,0
43,13,0,33.1415,11.1111,0.8,2.12635,32.1411,11.6667,0
44,13,0,35.6507,11.1111,0.8,2.18891,34.6128,11.6667,0
45,13,0,38.2766,11.1111,0.8,2.25355,37.2003,11.6667,0
46,13,0,41.0218,11.1111,0.8,2.32033,39.9062,11.6667,0
47,13,0,43.889,11.1111,0.8,2.38931,42.7331,11.6667,0
48,13,0,46.8809,11.1111,0.8,2.46054,45.6836,11.6667,0
49,13,0,50,11.1111,0.8,2.53408,48.7604,11.6667,0
0,14,0,-2,12.8863,0.8,0.774507,-2,13.5306,0
1,14,0,-1.99956,12.8863,0.8,0.774954,-2,13.5306,0
2,14,0,-1.99646,12.8863,0.8,0.778079,-2,13.5306,0
3,14,0,-1.98807,12.8863,0.8,0.786561,-2,13.5306,0
4,14,0,-1.97171,12.8863,0.8,0.800476,-1.9974,13.5306,0
5,14,0,-1.94475,12.8863,0.8,0.81357,-1.98326,13.5306,0
6,14,0,-1.90453,12.8863,0.8,0.829358,-1.95843,13.5306,0
7,14,0,-1.8484,12.8863,0.8,0.845914,-1.91829,13.5306,0
8,14,0,-1.7737,12.8863,0.8,0.86377,-1.8607,13.5306,0
9,14,0,-1.67779,12.8863,0.8,0.882644,-1.7827,13.5306,0
10,14,0,-1.55801,12.8863,0.8,0.90249,-1.68157,13.5306,0
11,14,0,-1.41171,12.8863,0.8,0.923178,-1.5545,13.5306,0
12,14,0,-1.23624,12.8863,0.8,0.9446,-1.39869,13.5306,0
13,14,0,-1.02894,12.8863,0.8,0.966763,-1.21149,13.5306,0
14,14,0,-0.787172,12.8863,0.8,0.989678,-0.990214,13.5306,0
15,14,0,-0.508275,12.8863,0.8,1.01335,-0.732204,13.5306,0
16,14,0,-0.189598,12.8863,0.8,1.03779,-0.43478,13.5306,0
17,14,0,0.17151,12.8863,0.8,1.06302,-0.0952824,13.5306,0
18,14,0,0.577701,12.8863,0.8,1.08905,0.288938,13.5306,0
19,14,0,1.03163,12.8863,0.8,1.11592,0.720527,13.5306,0
20,14,0,1.53594,12.8863,0.8,1.14368,1.20213,13.5306,0
21,14,0,2.09329,12.8863,0.8,1.17235,1.73638,13.5306,0
22,14,0,2.70634,12.8863,0.8,1.20198,2.32593,13.5306,0
23,14,0,3.37773,12.8863,0.8,1.23261,2.9734,13.5306,0
24,14,0,4.11011,12.8863,0.8,1.26428,3.68144,13.5306,0
25,14,0,4.90614,12.8863,0.8,1.29704,4.45267,13.5306,0
26,14,0,5.76846,12.8863,0.8,1.33092,5.28973,13.5306,0
27,14,0,6.69974,12.8863,0.8,1.36598,6.19526,13.5306,0
28,14,0,7.70262,12.8863,0.8,1.40227,7.17189,13.5306,0
29,14,0,8.77976,12.8863,0.8,1.43982,8.22224,13.5306,0
30,14,0,9.9338,12.8863,0.8,1.4787,9.34895,13.5306,0
31,14,0,11.1674,12.8863,0.8,1.51893,10.5547,13.5306,0
32,14,0,12.4832,12.8863,0.8,1.56058,11.842,13.5306,0
33,14,0,13.8839,12.8863,0.8,1.6037,13.2135,13.5306,0
34,14,0,15.3721,12.8863,0.8,1.64832,14.672,13.5306,0
35,14,0,16.9504,12.8863,0.8,1.69451,16.2199,13.5306,0
36,14,0,18.6216,12.8863,0.8,1.7423,17.86,13.5306,0
37,14,0,20.3883,12.8863,0.8,1.79177,19.5949,13.5306,0
38,14,0,22.253,12.8863,0.8,1.84294,21.4271,13.5306,0
39,14,0,24.2186,12.8863,0.8,1.89588,23.3594,13.5306,0
40,14,0,26.2875,12.8863,0.8,1.95064,25.3943,13.5306,0
41,14,0,28.4626,12.8863,0.8,2.00727,27.5344,13.5306,0
42,14,0,30.7464,12.8863,0.8,2.06582,29.7825,13.5306,0
43,14,0,33.1415,12.8863,0.8,2.12635,32.1411,13.5306,0
44,14,0,35.6507,12.8863,0.8,2.18891,34.6128,13.5306,0
45,14,0,38.2766,12.8863,0.8,2.25355,37.2003,13.5306,0
46,14,0,41.0218,12.8863,0.8,2.32033,39.9062,13.5306,0
47,14,0,43.889,12.8863,0.8,2.38931,42.7331,13.5306,0
